ID X PCODE,Label,ID,PCODE
OYGI3YK X PYUQ,4.993519542040303e-05,OYGI3YK,PYUQ
OYNTQ6I X QBOL,1.0,OYNTQ6I,QBOL
OYNTQ6I X RVSZ,0.6069729924201965,OYNTQ6I,RVSZ
OYNTQ6I X GHYX,0.1447431892156601,OYNTQ6I,GHYX
OYNTQ6I X N2MW,0.06955301016569138,OYNTQ6I,N2MW
OYNTQ6I X RIBP,0.0531318373978138,OYNTQ6I,RIBP
OYW8FYY X RVSZ,1.0,OYW8FYY,RVSZ
OYW8FYY X K6QO,0.9595472812652588,OYW8FYY,K6QO
OYW8FYY X QBOL,0.030803194269537926,OYW8FYY,QBOL
OYW8FYY X PYUQ,0.003952898550778627,OYW8FYY,PYUQ
OYW8FYY X RIBP,0.0015988480299711227,OYW8FYY,RIBP
OZ9H07L X K6QO,1.0,OZ9H07L,K6QO
OZ9H07L X RVSZ,0.999711573123932,OZ9H07L,RVSZ
OZ9H07L X GHYX,0.00022609667212236675,OZ9H07L,GHYX
OZ9H07L X PYUQ,2.0185570974717848e-05,OZ9H07L,PYUQ
OZ9H07L X QBOL,1.7002412278088738e-05,OZ9H07L,QBOL
OZGFVXJ X K6QO,1.0,OZGFVXJ,K6QO
OZGFVXJ X RVSZ,0.9998438358306884,OZGFVXJ,RVSZ
OZGFVXJ X PYUQ,6.260389636736363e-05,OZGFVXJ,PYUQ
OZGFVXJ X GHYX,4.868413088843226e-05,OZGFVXJ,GHYX
OZGFVXJ X QBOL,1.7283931811107323e-05,OZGFVXJ,QBOL
OZGG9O6 X K6QO,1.0,OZGG9O6,K6QO
OZGG9O6 X RVSZ,0.999882698059082,OZGG9O6,RVSZ
OZGG9O6 X PYUQ,3.1085357477422804e-05,OZGG9O6,PYUQ
OZGG9O6 X GHYX,2.456044785503764e-05,OZGG9O6,GHYX
OZGG9O6 X QBOL,1.9887382222805165e-05,OZGG9O6,QBOL
OZKLJAY X RVSZ,1.0,OZKLJAY,RVSZ
OZKLJAY X RIBP,0.9833180904388428,OZKLJAY,RIBP
OZKLJAY X 7POT,0.004760498646646738,OZKLJAY,7POT
OZKLJAY X QBOL,0.003282141871750355,OZKLJAY,QBOL
OZKLJAY X 8NN1,0.003276062663644552,OZKLJAY,8NN1
OZRHQ19 X K6QO,1.0,OZRHQ19,K6QO
OZRHQ19 X RVSZ,0.9998489618301392,OZRHQ19,RVSZ
OZRHQ19 X PYUQ,7.278031262103468e-05,OZRHQ19,PYUQ
OZRHQ19 X QBOL,2.2791573428548872e-05,OZRHQ19,QBOL
OZRHQ19 X N2MW,1.3249388757685665e-05,OZRHQ19,N2MW
OZRXK4M X PYUQ,1.0,OZRXK4M,PYUQ
OZRXK4M X RVSZ,0.8355247974395752,OZRXK4M,RVSZ
OZRXK4M X QBOL,0.091409869492054,OZRXK4M,QBOL
OZRXK4M X RIBP,0.013168350793421268,OZRXK4M,RIBP
OZRXK4M X N2MW,0.012480915524065495,OZRXK4M,N2MW
OZV8I43 X K6QO,1.0,OZV8I43,K6QO
OZV8I43 X RVSZ,0.9992181062698364,OZV8I43,RVSZ
OZV8I43 X PYUQ,0.00049241614760831,OZV8I43,PYUQ
OZV8I43 X QBOL,0.00010670737538021058,OZV8I43,QBOL
OZV8I43 X GHYX,7.070571882650256e-05,OZV8I43,GHYX
P034QJ8 X RVSZ,1.0,P034QJ8,RVSZ
P034QJ8 X K6QO,0.9980284571647644,P034QJ8,K6QO
P034QJ8 X PYUQ,0.0007046929094940424,P034QJ8,PYUQ
P034QJ8 X QBOL,0.0006620384519919753,P034QJ8,QBOL
P034QJ8 X GHYX,0.00019594040350057185,P034QJ8,GHYX
P07Q7IL X RVSZ,1.0,P07Q7IL,RVSZ
P07Q7IL X K6QO,0.8364229798316956,P07Q7IL,K6QO
P07Q7IL X QBOL,0.1534741222858429,P07Q7IL,QBOL
P07Q7IL X GHYX,0.002208752324804664,P07Q7IL,GHYX
P07Q7IL X ECY3,0.0017542344285175204,P07Q7IL,ECY3
P0BRMJZ X PYUQ,1.0,P0BRMJZ,PYUQ
P0BRMJZ X 66FJ,0.6145943403244019,P0BRMJZ,66FJ
P0BRMJZ X RIBP,0.2664821445941925,P0BRMJZ,RIBP
P0BRMJZ X RVSZ,0.043552618473768234,P0BRMJZ,RVSZ
P0BRMJZ X QBOL,0.023846538737416267,P0BRMJZ,QBOL
P0D700T X K6QO,1.0,P0D700T,K6QO
P0D700T X RVSZ,0.9998304843902588,P0D700T,RVSZ
P0D700T X N2MW,4.688206900027581e-05,P0D700T,N2MW
P0D700T X RIBP,2.900446634157561e-05,P0D700T,RIBP
P0D700T X QBOL,2.3985152438399382e-05,P0D700T,QBOL
P0W4VK2 X K6QO,1.0,P0W4VK2,K6QO
P0W4VK2 X RVSZ,0.9998109936714172,P0W4VK2,RVSZ
P0W4VK2 X GHYX,8.520192932337524e-05,P0W4VK2,GHYX
P0W4VK2 X PYUQ,4.008214091300033e-05,P0W4VK2,PYUQ
P0W4VK2 X SOP4,1.7396241673850454e-05,P0W4VK2,SOP4
P149TLC X RVSZ,1.0,P149TLC,RVSZ
P149TLC X QBOL,1.0,P149TLC,QBOL
P149TLC X K6QO,0.9904326796531676,P149TLC,K6QO
P149TLC X GHYX,0.007425255607813597,P149TLC,GHYX
P149TLC X LJR9,0.0009375366498716176,P149TLC,LJR9
P1H3S9G X RVSZ,1.0,P1H3S9G,RVSZ
P1H3S9G X AHXO,1.0,P1H3S9G,AHXO
P1H3S9G X K6QO,1.0,P1H3S9G,K6QO
P1H3S9G X ECY3,0.4695536494255066,P1H3S9G,ECY3
P1H3S9G X N2MW,0.27785199880599976,P1H3S9G,N2MW
P1I711X X K6QO,1.0,P1I711X,K6QO
P1I711X X RVSZ,0.9997771382331848,P1I711X,RVSZ
P1I711X X GHYX,6.0463702538982034e-05,P1I711X,GHYX
P1I711X X QBOL,5.683311610482633e-05,P1I711X,QBOL
P1I711X X JWFN,1.9854507627314888e-05,P1I711X,JWFN
P1KQUOS X RVSZ,1.0,P1KQUOS,RVSZ
P1KQUOS X QBOL,1.0,P1KQUOS,QBOL
P1KQUOS X K6QO,0.932490885257721,P1KQUOS,K6QO
P1KQUOS X GHYX,0.035603366792202,P1KQUOS,GHYX
P1KQUOS X PYUQ,0.02172490395605564,P1KQUOS,PYUQ
P1RVSZZ X RVSZ,1.0,P1RVSZZ,RVSZ
P1RVSZZ X K6QO,0.9645012617111206,P1RVSZZ,K6QO
P1RVSZZ X QBOL,0.018604949116706848,P1RVSZZ,QBOL
P1RVSZZ X RIBP,0.007507546804845333,P1RVSZZ,RIBP
P1RVSZZ X PYUQ,0.0024843814317137003,P1RVSZZ,PYUQ
P1W8ENG X RVSZ,1.0,P1W8ENG,RVSZ
P1W8ENG X K6QO,1.0,P1W8ENG,K6QO
P1W8ENG X QBOL,0.8166058659553528,P1W8ENG,QBOL
P1W8ENG X ECY3,0.1329944133758545,P1W8ENG,ECY3
P1W8ENG X GHYX,0.015294481068849562,P1W8ENG,GHYX
P1ZT9X7 X RVSZ,1.0,P1ZT9X7,RVSZ
P1ZT9X7 X K6QO,0.9631514549255372,P1ZT9X7,K6QO
P1ZT9X7 X GHYX,0.02333831414580345,P1ZT9X7,GHYX
P1ZT9X7 X QBOL,0.008286446332931519,P1ZT9X7,QBOL
P1ZT9X7 X ECY3,0.002780696144327521,P1ZT9X7,ECY3
P1ZUM51 X K6QO,1.0,P1ZUM51,K6QO
P1ZUM51 X RVSZ,0.9997995495796204,P1ZUM51,RVSZ
P1ZUM51 X GHYX,7.359119626926258e-05,P1ZUM51,GHYX
P1ZUM51 X PYUQ,6.199198833201079e-05,P1ZUM51,PYUQ
P1ZUM51 X QBOL,1.910614264488686e-05,P1ZUM51,QBOL
P22QX3K X RVSZ,1.0,P22QX3K,RVSZ
P22QX3K X K6QO,0.9532436728477478,P22QX3K,K6QO
P22QX3K X QBOL,0.024740317836403847,P22QX3K,QBOL
P22QX3K X N2MW,0.007581182289868594,P22QX3K,N2MW
P22QX3K X GHYX,0.006150035187602043,P22QX3K,GHYX
P2HSVMJ X K6QO,1.0,P2HSVMJ,K6QO
P2HSVMJ X RVSZ,0.9998748302459716,P2HSVMJ,RVSZ
P2HSVMJ X PYUQ,5.019077070755884e-05,P2HSVMJ,PYUQ
P2HSVMJ X 7POT,2.1252779333735816e-05,P2HSVMJ,7POT
P2HSVMJ X QBOL,8.765609891270287e-06,P2HSVMJ,QBOL
P2I4MWD X RVSZ,1.0,P2I4MWD,RVSZ
P2I4MWD X QBOL,0.7014531493186951,P2I4MWD,QBOL
P2I4MWD X K6QO,0.15395967662334442,P2I4MWD,K6QO
P2I4MWD X PYUQ,0.08410843461751938,P2I4MWD,PYUQ
P2I4MWD X GHYX,0.03406210616230965,P2I4MWD,GHYX
P2LMTVE X K6QO,1.0,P2LMTVE,K6QO
P2LMTVE X RVSZ,0.999855637550354,P2LMTVE,RVSZ
P2LMTVE X GHYX,8.327037357958034e-05,P2LMTVE,GHYX
P2LMTVE X QBOL,1.794171294022817e-05,P2LMTVE,QBOL
P2LMTVE X PYUQ,1.5356461517512802e-05,P2LMTVE,PYUQ
P2O5RNJ X K6QO,1.0,P2O5RNJ,K6QO
P2O5RNJ X RVSZ,0.99933522939682,P2O5RNJ,RVSZ
P2O5RNJ X GHYX,0.0005720500485040247,P2O5RNJ,GHYX
P2O5RNJ X RIBP,3.883568206219934e-05,P2O5RNJ,RIBP
P2O5RNJ X QBOL,2.3102455088519488e-05,P2O5RNJ,QBOL
P2PIS0S X QBOL,1.0,P2PIS0S,QBOL
P2PIS0S X RVSZ,0.8704349398612976,P2PIS0S,RVSZ
P2PIS0S X PYUQ,0.09600866585969924,P2PIS0S,PYUQ
P2PIS0S X N2MW,0.005232737399637699,P2PIS0S,N2MW
P2PIS0S X SOP4,0.0050067505799233905,P2PIS0S,SOP4
P2RXRWW X GHYX,1.0,P2RXRWW,GHYX
P2RXRWW X QBOL,0.8827017545700073,P2RXRWW,QBOL
P2RXRWW X RVSZ,0.0628138855099678,P2RXRWW,RVSZ
P2RXRWW X PYUQ,0.018300596624612808,P2RXRWW,PYUQ
P2RXRWW X ECY3,0.006637980695813893,P2RXRWW,ECY3
P30K9NK X K6QO,1.0,P30K9NK,K6QO
P30K9NK X RVSZ,0.9998992681503296,P30K9NK,RVSZ
P30K9NK X GHYX,2.456746187817771e-05,P30K9NK,GHYX
P30K9NK X 7POT,1.6947886251728047e-05,P30K9NK,7POT
P30K9NK X QBOL,1.0039825610874686e-05,P30K9NK,QBOL
P33CFE0 X RVSZ,1.0,P33CFE0,RVSZ
P33CFE0 X QBOL,1.0,P33CFE0,QBOL
P33CFE0 X K6QO,0.9888724684715272,P33CFE0,K6QO
P33CFE0 X ECY3,0.002730383770540357,P33CFE0,ECY3
P33CFE0 X PYUQ,0.002164610894396901,P33CFE0,PYUQ
P3GEQX9 X RVSZ,1.0,P3GEQX9,RVSZ
P3GEQX9 X QBOL,1.0,P3GEQX9,QBOL
P3GEQX9 X K6QO,0.9717540144920348,P3GEQX9,K6QO
P3GEQX9 X GHYX,0.02191946655511856,P3GEQX9,GHYX
P3GEQX9 X N2MW,0.0016508185071870685,P3GEQX9,N2MW
P3ME0XJ X RVSZ,1.0,P3ME0XJ,RVSZ
P3ME0XJ X K6QO,1.0,P3ME0XJ,K6QO
P3ME0XJ X QBOL,1.0,P3ME0XJ,QBOL
P3ME0XJ X PYUQ,0.5691505670547485,P3ME0XJ,PYUQ
P3ME0XJ X ECY3,0.17563776671886444,P3ME0XJ,ECY3
P3UT6YC X RVSZ,1.0,P3UT6YC,RVSZ
P3UT6YC X K6QO,0.9836742877960204,P3UT6YC,K6QO
P3UT6YC X QBOL,0.010316483676433563,P3UT6YC,QBOL
P3UT6YC X GHYX,0.0017796866595745087,P3UT6YC,GHYX
P3UT6YC X 66FJ,0.0017097918316721914,P3UT6YC,66FJ
P3VK2JF X 66FJ,1.0,P3VK2JF,66FJ
P3VK2JF X RVSZ,1.0,P3VK2JF,RVSZ
P3VK2JF X QBOL,1.0,P3VK2JF,QBOL
P3VK2JF X K6QO,0.9800685048103333,P3VK2JF,K6QO
P3VK2JF X RIBP,0.007213630247861147,P3VK2JF,RIBP
P3Y3S62 X RVSZ,1.0,P3Y3S62,RVSZ
P3Y3S62 X K6QO,0.5408294796943665,P3Y3S62,K6QO
P3Y3S62 X QBOL,0.2499047070741653,P3Y3S62,QBOL
P3Y3S62 X ECY3,0.16024191677570346,P3Y3S62,ECY3
P3Y3S62 X GHYX,0.03863702341914177,P3Y3S62,GHYX
P42XOMG X K6QO,1.0,P42XOMG,K6QO
P42XOMG X RVSZ,0.9996414184570312,P42XOMG,RVSZ
P42XOMG X GHYX,0.00025732195354066795,P42XOMG,GHYX
P42XOMG X PYUQ,5.303149373503402e-05,P42XOMG,PYUQ
P42XOMG X QBOL,1.6482217688462697e-05,P42XOMG,QBOL
P43Y15X X PYUQ,1.0,P43Y15X,PYUQ
P43Y15X X QBOL,0.664849042892456,P43Y15X,QBOL
P43Y15X X RVSZ,0.27394452691078186,P43Y15X,RVSZ
P43Y15X X BSTQ,0.035331416875123985,P43Y15X,BSTQ
P43Y15X X N2MW,0.0073629352264106265,P43Y15X,N2MW
P45PK30 X K6QO,1.0,P45PK30,K6QO
P45PK30 X RVSZ,0.9998466968536376,P45PK30,RVSZ
P45PK30 X GHYX,9.297552605858073e-05,P45PK30,GHYX
P45PK30 X QBOL,2.465695797582157e-05,P45PK30,QBOL
P45PK30 X PYUQ,1.1816172445833216e-05,P45PK30,PYUQ
P46TWO5 X RVSZ,1.0,P46TWO5,RVSZ
P46TWO5 X K6QO,0.9705404043197632,P46TWO5,K6QO
P46TWO5 X QBOL,0.024541489779949188,P46TWO5,QBOL
P46TWO5 X PYUQ,0.0011250844690948725,P46TWO5,PYUQ
P46TWO5 X ECY3,0.0009466560441069305,P46TWO5,ECY3
P47BE1Z X RIBP,1.0,P47BE1Z,RIBP
P47BE1Z X SOP4,1.0,P47BE1Z,SOP4
P47BE1Z X RVSZ,0.6362773180007935,P47BE1Z,RVSZ
P47BE1Z X QBOL,0.1090947687625885,P47BE1Z,QBOL
P47BE1Z X LJR9,0.08385318517684938,P47BE1Z,LJR9
P47UF4E X LJR9,1.0,P47UF4E,LJR9
P47UF4E X SOP4,0.7275471687316895,P47UF4E,SOP4
P47UF4E X PYUQ,0.11213723570108414,P47UF4E,PYUQ
P47UF4E X RVSZ,0.05868785455822945,P47UF4E,RVSZ
P47UF4E X QBOL,0.04846232384443283,P47UF4E,QBOL
P480MS2 X N2MW,1.0,P480MS2,N2MW
P480MS2 X RIBP,0.4373844563961029,P480MS2,RIBP
P480MS2 X 66FJ,0.344107061624527,P480MS2,66FJ
P480MS2 X AHXO,0.07563014328479767,P480MS2,AHXO
P480MS2 X RVSZ,0.047370284795761115,P480MS2,RVSZ
P4AS387 X RVSZ,1.0,P4AS387,RVSZ
P4AS387 X PYUQ,0.5276617407798767,P4AS387,PYUQ
P4AS387 X QBOL,0.3978816270828247,P4AS387,QBOL
P4AS387 X ECY3,0.02162780798971653,P4AS387,ECY3
P4AS387 X K6QO,0.018925998359918598,P4AS387,K6QO
P53MHK2 X K6QO,1.0,P53MHK2,K6QO
P53MHK2 X RVSZ,0.9994007349014282,P53MHK2,RVSZ
P53MHK2 X GHYX,0.00042617329745553445,P53MHK2,GHYX
P53MHK2 X PYUQ,0.00011926733714062719,P53MHK2,PYUQ
P53MHK2 X QBOL,1.3369804037210995e-05,P53MHK2,QBOL
P58GX7Q X RVSZ,1.0,P58GX7Q,RVSZ
P58GX7Q X K6QO,1.0,P58GX7Q,K6QO
P58GX7Q X QBOL,0.7557743191719055,P58GX7Q,QBOL
P58GX7Q X GHYX,0.14197027683258054,P58GX7Q,GHYX
P58GX7Q X RIBP,0.03491639718413353,P58GX7Q,RIBP
P59AT06 X RVSZ,1.0,P59AT06,RVSZ
P59AT06 X K6QO,1.0,P59AT06,K6QO
P59AT06 X QBOL,1.0,P59AT06,QBOL
P59AT06 X ECY3,0.3737617135047913,P59AT06,ECY3
P59AT06 X PYUQ,0.26629433035850525,P59AT06,PYUQ
P59CKMD X RVSZ,1.0,P59CKMD,RVSZ
P59CKMD X K6QO,0.9886534810066224,P59CKMD,K6QO
P59CKMD X PYUQ,0.005315891467034818,P59CKMD,PYUQ
P59CKMD X QBOL,0.0032485895790159702,P59CKMD,QBOL
P59CKMD X ECY3,0.0011800103820860384,P59CKMD,ECY3
P5AXTZ0 X RVSZ,1.0,P5AXTZ0,RVSZ
P5AXTZ0 X K6QO,0.9744421243667604,P5AXTZ0,K6QO
P5AXTZ0 X QBOL,0.016170436516404152,P5AXTZ0,QBOL
P5AXTZ0 X PYUQ,0.004842722788453102,P5AXTZ0,PYUQ
P5AXTZ0 X GHYX,0.0022015997674316168,P5AXTZ0,GHYX
P5HLAQ7 X RVSZ,1.0,P5HLAQ7,RVSZ
P5HLAQ7 X QBOL,1.0,P5HLAQ7,QBOL
P5HLAQ7 X K6QO,0.8066006302833557,P5HLAQ7,K6QO
P5HLAQ7 X PYUQ,0.1058061346411705,P5HLAQ7,PYUQ
P5HLAQ7 X GHYX,0.035946860909461975,P5HLAQ7,GHYX
P5HSKBK X K6QO,1.0,P5HSKBK,K6QO
P5HSKBK X RVSZ,0.9997417330741882,P5HSKBK,RVSZ
P5HSKBK X GHYX,0.00013351268717087805,P5HSKBK,GHYX
P5HSKBK X PYUQ,2.9651395379914906e-05,P5HSKBK,PYUQ
P5HSKBK X QBOL,1.5817215171409767e-05,P5HSKBK,QBOL
P5K71KY X RVSZ,1.0,P5K71KY,RVSZ
P5K71KY X K6QO,0.9668219089508056,P5K71KY,K6QO
P5K71KY X QBOL,0.023190340027213097,P5K71KY,QBOL
P5K71KY X PYUQ,0.0038510328158736225,P5K71KY,PYUQ
P5K71KY X GHYX,0.002807500539347529,P5K71KY,GHYX
P5Q1YAX X RVSZ,1.0,P5Q1YAX,RVSZ
P5Q1YAX X PYUQ,1.0,P5Q1YAX,PYUQ
P5Q1YAX X K6QO,1.0,P5Q1YAX,K6QO
P5Q1YAX X QBOL,0.6909537315368652,P5Q1YAX,QBOL
P5Q1YAX X GHYX,0.2404197007417679,P5Q1YAX,GHYX
P5RBARE X RVSZ,1.0,P5RBARE,RVSZ
P5RBARE X K6QO,1.0,P5RBARE,K6QO
P5RBARE X QBOL,0.932961642742157,P5RBARE,QBOL
P5RBARE X ECY3,0.021282052621245384,P5RBARE,ECY3
P5RBARE X GHYX,0.02054756693542004,P5RBARE,GHYX
P5U7FL5 X K6QO,1.0,P5U7FL5,K6QO
P5U7FL5 X RVSZ,0.9996892213821412,P5U7FL5,RVSZ
P5U7FL5 X GHYX,0.00019423718913458288,P5U7FL5,GHYX
P5U7FL5 X QBOL,2.9538945454987694e-05,P5U7FL5,QBOL
P5U7FL5 X RIBP,2.8123240554123186e-05,P5U7FL5,RIBP
P5YL3QY X FM3X,1.0,P5YL3QY,FM3X
P5YL3QY X 8NN1,0.4477829337120056,P5YL3QY,8NN1
P5YL3QY X 7POT,0.2687516212463379,P5YL3QY,7POT
P5YL3QY X LJR9,0.21079279482364652,P5YL3QY,LJR9
P5YL3QY X PYUQ,0.017024928703904152,P5YL3QY,PYUQ
P65COIL X RVSZ,1.0,P65COIL,RVSZ
P65COIL X BSTQ,1.0,P65COIL,BSTQ
P65COIL X K6QO,1.0,P65COIL,K6QO
P65COIL X QBOL,1.0,P65COIL,QBOL
P65COIL X J9JW,1.0,P65COIL,J9JW
P6G52IZ X RVSZ,1.0,P6G52IZ,RVSZ
P6G52IZ X K6QO,0.9949112534523009,P6G52IZ,K6QO
P6G52IZ X QBOL,0.0022023317869752645,P6G52IZ,QBOL
P6G52IZ X GHYX,0.0016217835946008565,P6G52IZ,GHYX
P6G52IZ X ECY3,0.0005732305580750108,P6G52IZ,ECY3
P6ILYXU X K6QO,1.0,P6ILYXU,K6QO
P6ILYXU X RVSZ,0.999789535999298,P6ILYXU,RVSZ
P6ILYXU X QBOL,6.660770304733887e-05,P6ILYXU,QBOL
P6ILYXU X GHYX,3.147924508084543e-05,P6ILYXU,GHYX
P6ILYXU X PYUQ,3.077528890571557e-05,P6ILYXU,PYUQ
P6S3U7S X K6QO,1.0,P6S3U7S,K6QO
P6S3U7S X RVSZ,0.999800145626068,P6S3U7S,RVSZ
P6S3U7S X GHYX,0.00013722508447244763,P6S3U7S,GHYX
P6S3U7S X SOP4,1.4777713658986611e-05,P6S3U7S,SOP4
P6S3U7S X ECY3,1.4055210158403494e-05,P6S3U7S,ECY3
P6SYYNG X K6QO,1.0,P6SYYNG,K6QO
P6SYYNG X RVSZ,0.9996976852416992,P6SYYNG,RVSZ
P6SYYNG X N2MW,9.759530075825752e-05,P6SYYNG,N2MW
P6SYYNG X QBOL,6.202860822668299e-05,P6SYYNG,QBOL
P6SYYNG X GHYX,4.739584619528614e-05,P6SYYNG,GHYX
P6WUCNW X RVSZ,1.0,P6WUCNW,RVSZ
P6WUCNW X K6QO,0.9882525801658629,P6WUCNW,K6QO
P6WUCNW X QBOL,0.006333489436656237,P6WUCNW,QBOL
P6WUCNW X GHYX,0.0032064605038613077,P6WUCNW,GHYX
P6WUCNW X PYUQ,0.0008896490326151252,P6WUCNW,PYUQ
P6Y1HYC X RVSZ,1.0,P6Y1HYC,RVSZ
P6Y1HYC X RIBP,0.6314431428909302,P6Y1HYC,RIBP
P6Y1HYC X SOP4,0.16117170453071594,P6Y1HYC,SOP4
P6Y1HYC X 66FJ,0.1513957977294922,P6Y1HYC,66FJ
P6Y1HYC X K6QO,0.0334114171564579,P6Y1HYC,K6QO
P76UNF2 X K6QO,1.0,P76UNF2,K6QO
P76UNF2 X QBOL,1.0,P76UNF2,QBOL
P76UNF2 X RVSZ,0.9998050332069396,P76UNF2,RVSZ
P76UNF2 X GHYX,0.0001152925833594054,P76UNF2,GHYX
P76UNF2 X RIBP,2.911740921263117e-05,P76UNF2,RIBP
P7LSR5C X K6QO,1.0,P7LSR5C,K6QO
P7LSR5C X RVSZ,0.99970942735672,P7LSR5C,RVSZ
P7LSR5C X GHYX,0.00016436145233456045,P7LSR5C,GHYX
P7LSR5C X QBOL,4.008097675978206e-05,P7LSR5C,QBOL
P7LSR5C X PYUQ,3.3472275390522555e-05,P7LSR5C,PYUQ
P7M8YY5 X K6QO,1.0,P7M8YY5,K6QO
P7M8YY5 X RVSZ,0.9996765851974488,P7M8YY5,RVSZ
P7M8YY5 X GHYX,0.00016018048336263746,P7M8YY5,GHYX
P7M8YY5 X RIBP,4.8008518206188455e-05,P7M8YY5,RIBP
P7M8YY5 X N2MW,3.850275243166834e-05,P7M8YY5,N2MW
P7OEMRO X N2MW,1.0,P7OEMRO,N2MW
P7OEMRO X AHXO,0.8824636936187744,P7OEMRO,AHXO
P7OEMRO X QBOL,0.03374651074409485,P7OEMRO,QBOL
P7OEMRO X RVSZ,0.031720615923404694,P7OEMRO,RVSZ
P7OEMRO X PYUQ,0.027956092730164528,P7OEMRO,PYUQ
P7VTX3E X QBOL,1.0,P7VTX3E,QBOL
P7VTX3E X 7POT,0.2991525232791901,P7VTX3E,7POT
P7VTX3E X RIBP,0.21534495055675507,P7VTX3E,RIBP
P7VTX3E X RVSZ,0.17035271227359772,P7VTX3E,RVSZ
P7VTX3E X LJR9,0.1563722938299179,P7VTX3E,LJR9
P848325 X K6QO,1.0,P848325,K6QO
P848325 X RVSZ,0.9999264478683472,P848325,RVSZ
P848325 X QBOL,2.6528328817221336e-05,P848325,QBOL
P848325 X N2MW,1.169819097412983e-05,P848325,N2MW
P848325 X GHYX,1.0252582796965726e-05,P848325,GHYX
P88MGMI X RVSZ,1.0,P88MGMI,RVSZ
P88MGMI X K6QO,0.9243528842926024,P88MGMI,K6QO
P88MGMI X GHYX,0.048260647803545,P88MGMI,GHYX
P88MGMI X QBOL,0.025305382907390598,P88MGMI,QBOL
P88MGMI X PYUQ,0.0006754669011570512,P88MGMI,PYUQ
P8DLIQO X RVSZ,1.0,P8DLIQO,RVSZ
P8DLIQO X K6QO,0.9784345030784608,P8DLIQO,K6QO
P8DLIQO X PYUQ,0.007884478196501732,P8DLIQO,PYUQ
P8DLIQO X QBOL,0.0068656993098557,P8DLIQO,QBOL
P8DLIQO X N2MW,0.003157911356538534,P8DLIQO,N2MW
P8ISFOD X K6QO,1.0,P8ISFOD,K6QO
P8ISFOD X QBOL,1.0,P8ISFOD,QBOL
P8ISFOD X RVSZ,0.9990891218185424,P8ISFOD,RVSZ
P8ISFOD X ECY3,0.0006020670989528298,P8ISFOD,ECY3
P8ISFOD X PYUQ,8.988384070107712e-05,P8ISFOD,PYUQ
P8J1D14 X RVSZ,1.0,P8J1D14,RVSZ
P8J1D14 X PYUQ,1.0,P8J1D14,PYUQ
P8J1D14 X K6QO,0.9143531918525696,P8J1D14,K6QO
P8J1D14 X QBOL,0.06464666873216629,P8J1D14,QBOL
P8J1D14 X BSTQ,0.0076081729494035235,P8J1D14,BSTQ
P8NIWM5 X QBOL,1.0,P8NIWM5,QBOL
P8NIWM5 X RVSZ,0.966374397277832,P8NIWM5,RVSZ
P8NIWM5 X GHYX,0.028487510979175568,P8NIWM5,GHYX
P8NIWM5 X PYUQ,0.0010798887815326452,P8NIWM5,PYUQ
P8NIWM5 X N2MW,0.0008390670409426093,P8NIWM5,N2MW
P8Q632K X RVSZ,1.0,P8Q632K,RVSZ
P8Q632K X K6QO,0.9862958788871764,P8Q632K,K6QO
P8Q632K X QBOL,0.008535848930478096,P8Q632K,QBOL
P8Q632K X GHYX,0.0028658860828727484,P8Q632K,GHYX
P8Q632K X ECY3,0.0013764395844191313,P8Q632K,ECY3
P8QCBBF X K6QO,1.0,P8QCBBF,K6QO
P8QCBBF X RVSZ,0.9995750784873962,P8QCBBF,RVSZ
P8QCBBF X GHYX,0.0003387132892385125,P8QCBBF,GHYX
P8QCBBF X QBOL,3.664512405521237e-05,P8QCBBF,QBOL
P8QCBBF X AHXO,1.4931430996512063e-05,P8QCBBF,AHXO
P8RRWMO X RVSZ,1.0,P8RRWMO,RVSZ
P8RRWMO X QBOL,1.0,P8RRWMO,QBOL
P8RRWMO X K6QO,0.9815784692764282,P8RRWMO,K6QO
P8RRWMO X GHYX,0.012296268716454506,P8RRWMO,GHYX
P8RRWMO X PYUQ,0.0024095401167869572,P8RRWMO,PYUQ
P8ZCRJM X RIBP,1.0,P8ZCRJM,RIBP
P8ZCRJM X RVSZ,0.44312840700149536,P8ZCRJM,RVSZ
P8ZCRJM X PYUQ,0.16369913518428802,P8ZCRJM,PYUQ
P8ZCRJM X QBOL,0.10309592634439467,P8ZCRJM,QBOL
P8ZCRJM X ECY3,0.07325456291437149,P8ZCRJM,ECY3
P936H54 X K6QO,1.0,P936H54,K6QO
P936H54 X RVSZ,0.9998668432235718,P936H54,RVSZ
P936H54 X GHYX,6.9487388827838e-05,P936H54,GHYX
P936H54 X QBOL,1.4615287000196984e-05,P936H54,QBOL
P936H54 X ECY3,1.3986988051328808e-05,P936H54,ECY3
P9SAFOJ X RVSZ,1.0,P9SAFOJ,RVSZ
P9SAFOJ X GHYX,1.0,P9SAFOJ,GHYX
P9SAFOJ X QBOL,0.8975463509559631,P9SAFOJ,QBOL
P9SAFOJ X K6QO,0.04283187910914421,P9SAFOJ,K6QO
P9SAFOJ X PYUQ,0.0420297347009182,P9SAFOJ,PYUQ
PA1QOBB X 7POT,1.0,PA1QOBB,7POT
PA1QOBB X LJR9,0.5124610066413879,PA1QOBB,LJR9
PA1QOBB X QBOL,0.16617025434970856,PA1QOBB,QBOL
PA1QOBB X RIBP,0.15346568822860718,PA1QOBB,RIBP
